,firstname,lastname,current,sigma,mu
2047,Sol,SA,"N(mu=0.375, sigma=0.212)",0.21175037499595661,0.37502440502218615
1164,Urska,REPUSIC,"N(mu=0.373, sigma=0.364)",0.36435388996252094,0.3732404896090661
457,Nolwen,BERTHIER,"N(mu=0.361, sigma=0.237)",0.23650428850027652,0.3612733731910925
3984,Netta,FREDMAN,"N(mu=0.359, sigma=0.222)",0.22238503867122378,0.3586849779078117
2277,Moe,YOSHIMURA ,"N(mu=0.356, sigma=0.297)",0.2967692298046225,0.3564765641897068
5248,Lucy,CREAMER,"N(mu=0.348, sigma=0.268)",0.2677573357320241,0.34791962944434524
6586,Mihaela,CRACIUN-PANTIS,"N(mu=0.347, sigma=0.283)",0.2830361193746613,0.34725953197969356
1181,Lucija,TARKUS,"N(mu=0.347, sigma=0.274)",0.2736162558890481,0.3470762138193033
6696,Ruth,JENKINS,"N(mu=0.344, sigma=0.248)",0.24811411434770386,0.3435131304366758
5493,Olga,BEZHKO,"N(mu=0.335, sigma=1.013)",1.0130917614925674,0.33494541633444386
1797,Lauren,BAIR,"N(mu=0.335, sigma=1.005)",1.004718792323169,0.3349041336397613
4539,Cécile,MARTHA,"N(mu=0.303, sigma=0.463)",0.4628885220971542,0.3029561783649429
4537,Isabelle,BIHR,"N(mu=0.294, sigma=0.248)",0.24842251833816886,0.29353725892730015
12653,Jennifer Eucharia,BUCKLEY,"N(mu=0.290, sigma=1.010)",1.009569086708762,0.28992463964420095
4761,Anna,GALLYAMOVA,"N(mu=0.286, sigma=0.726)",0.7263997942980748,0.2864368951652285
6839,Irene,STEINDL,"N(mu=0.280, sigma=0.295)",0.29461275798545755,0.28031650985707574
5030,Christina,STÜTZ,"N(mu=0.272, sigma=0.263)",0.2630924843555322,0.27195668768344405
4912,Sara,AVOSCAN,"N(mu=0.271, sigma=0.319)",0.31889800806100516,0.27086691152769987
914,Giorgia,TESIO,"N(mu=0.261, sigma=0.265)",0.2653491463870772,0.26080929609943837
5043,Amélie,DELPHINO,"N(mu=0.259, sigma=0.725)",0.7246513349150421,0.25887951228869344
5402,Lisa,KNOCHE,"N(mu=0.253, sigma=0.464)",0.46406336859487035,0.2531113104677563
5201,Emmanuelle,RAVEYRE,"N(mu=0.252, sigma=0.521)",0.5208139303818154,0.25233337439237075
6729,Maria,HIMSL,"N(mu=0.249, sigma=0.723)",0.7233112273905753,0.2494256322704168
1148,Tjasa,SLEMENSEK,"N(mu=0.246, sigma=0.246)",0.24628725938179774,0.24611732505606762
860,Claudia,GHISOLFI,"N(mu=0.241, sigma=0.184)",0.1837778289535993,0.2414800951108678
5155,Natalia,RYMCHA,"N(mu=0.240, sigma=0.743)",0.7429048454515935,0.23959572666626344
3130,Katherine,CHOONG,"N(mu=0.239, sigma=0.184)",0.18430998442643254,0.23898040972292073
6932,Cecile,MAILLARD,"N(mu=0.233, sigma=0.595)",0.5948322398647703,0.23293957735626303
6541,Eriko,MOGI,"N(mu=0.210, sigma=0.435)",0.4346258229785027,0.2103134596869879
1249,Laura,STÖCKLER,"N(mu=0.205, sigma=0.420)",0.4197335248121091,0.20506464656479784
3060,Tina Johnsen,HAFSAAS,"N(mu=0.204, sigma=0.182)",0.1818398854533913,0.20411849727555095
6723,Isabelle,PALLE,"N(mu=0.203, sigma=0.428)",0.4275842484645001,0.20328121564084223
4758,Alexandra,BALAKIREVA,"N(mu=0.200, sigma=0.604)",0.6039942308335418,0.1998487856245274
7053,Elena,KOPYLOVA,"N(mu=0.192, sigma=1.011)",1.0107797813198833,0.1923272470603001
5318,Eva,ELEZ,"N(mu=0.190, sigma=0.614)",0.6137479581805091,0.19014581613605663
1369,Iva,ONDRA,"N(mu=0.188, sigma=0.274)",0.273681136323959,0.18823490425631986
7003,Meryl,SINGER,"N(mu=0.185, sigma=1.017)",1.01651322719269,0.18542323069324257
4543,Gerda,RAFFETSEDER,"N(mu=0.171, sigma=0.182)",0.18226491899413047,0.17106548675610347
6536,Martina,POLACKOVA,"N(mu=0.166, sigma=0.602)",0.6018271769290603,0.16623922418931528
2501,Oceania,MACKENZIE,"N(mu=0.164, sigma=0.282)",0.28207508124561226,0.16362513299408232
4565,Zosia,PODGORBOUNSKIKH,"N(mu=0.159, sigma=0.372)",0.372216401010984,0.1590061958295453
4532,Renata,PISZCZEK,"N(mu=0.154, sigma=0.211)",0.21132166379759768,0.15376371152979126
4636,Leire,AGUIRRE,"N(mu=0.151, sigma=0.319)",0.31893776862098444,0.15123850919008772
6935,Florance,DUTARTRE,"N(mu=0.149, sigma=1.013)",1.0128020294321396,0.14944830836349143
6689,Glenda,HUXTER,"N(mu=0.146, sigma=0.730)",0.7295417211680179,0.14603652428942668
6897,Séverine,LIZIN,"N(mu=0.144, sigma=1.022)",1.0220595245186734,0.14352918313481425
428,Corinne,THEROUX,"N(mu=0.140, sigma=0.516)",0.516091362881431,0.140259219776603
6691,Claudie,DUNN,"N(mu=0.137, sigma=1.019)",1.0191130189744326,0.13675383438070818
4566,Ruth,PLANNELS,"N(mu=0.132, sigma=0.721)",0.7209832302964183,0.1315837163610844
71,Galina,TERENTEVA,"N(mu=0.131, sigma=0.248)",0.248197506518466,0.13061746875636807
3254,Andrea,KÜMIN,"N(mu=0.126, sigma=0.246)",0.24615054624793511,0.12602410550538218
4301,Michelle,HULLIGER,"N(mu=0.120, sigma=0.208)",0.20781637339377307,0.12003548253699173
5111,Li-Ping,HUANG,"N(mu=0.119, sigma=0.301)",0.30058976241708685,0.11948181439295875
1259,Eva Maria,HAMMELMÜLLER,"N(mu=0.117, sigma=0.252)",0.2518316755831006,0.11692639403218277
144,Elena,KRASOVSKAIA,"N(mu=0.116, sigma=0.281)",0.2812326992637705,0.11648653019459886
5902,Anouk,EVENE,"N(mu=0.107, sigma=1.018)",1.0179569990330557,0.10735663216585292
12297,Anon,MATSUFUJI,"N(mu=0.105, sigma=0.720)",0.7204850222457647,0.10543338200055516
6371,Sophie,RAUBERGER,"N(mu=0.103, sigma=1.020)",1.0201276035490532,0.10295017881376073
6915,Baiba,TSIPARSONE,"N(mu=0.100, sigma=1.020)",1.0201942334910636,0.10021331186715962
12383,Ariane,FRANKEN,"N(mu=0.090, sigma=1.007)",1.0069752374957708,0.08990518957947087
2403,Hana,KUDO,"N(mu=0.084, sigma=1.024)",1.02438702552129,0.0843571904606153
12846,Miu,KAKIZAKI,"N(mu=0.083, sigma=0.302)",0.3017520935409644,0.08330565377153044
6779,Karla,RIEGLER,"N(mu=0.077, sigma=1.017)",1.0172172300274398,0.0769472451998552
43,Yulia,ABRAMCHUK,"N(mu=0.076, sigma=0.424)",0.4242238425789909,0.07572717978673547
5031,Tina,SUSTERSIC,"N(mu=0.072, sigma=0.280)",0.2804364206002929,0.07207687569117432
6824,Stanislava,BRAZINOVA,"N(mu=0.067, sigma=0.594)",0.594124600711987,0.06651329095984045
3465,Elnaz,REKABI,"N(mu=0.060, sigma=0.303)",0.3026857773231252,0.05980374128914915
6646,Jung-Ae,YOU,"N(mu=0.057, sigma=1.119)",1.1194449069520132,0.056861418437188574
4759,Samantha,BERRY,"N(mu=0.055, sigma=0.517)",0.5172850693138342,0.05454396302485063
485,Solène,AMOROS,"N(mu=0.054, sigma=0.348)",0.34835011325477294,0.053695531186146526
6067,Dana,RIDDLE,"N(mu=0.048, sigma=0.728)",0.7277487323277295,0.04842754928499216
5064,Stéphanie,CROUVISIER,"N(mu=0.048, sigma=0.371)",0.37104137256334924,0.04768073193960558
12324,Martina,DEMMEL,"N(mu=0.040, sigma=0.237)",0.23675804012033988,0.03970061414634044
4571,Natalia,MINAEVA,"N(mu=0.037, sigma=1.029)",1.0287000596951608,0.0367062532913795
1469,Nataliya,PERLOVA,"N(mu=0.033, sigma=0.228)",0.2277736607586609,0.032908485235448134
6840,Lydie,TUCCIO,"N(mu=0.032, sigma=0.521)",0.5214920776693026,0.03201689008032789
6212,Ayaka,TAKEUCHI,"N(mu=0.025, sigma=0.775)",0.7749299627787215,0.025238557671095264
6138,Jera,LENARDIC,"N(mu=0.020, sigma=0.466)",0.46580375486151593,0.01950123842768697
4669,Nastja,GUZZI,"N(mu=0.017, sigma=0.317)",0.3173287720175273,0.017050979762801635
5388,Alix,GRAFTIAUX,"N(mu=0.014, sigma=0.321)",0.32145611732740315,0.0136254230390784
5149,Eva Elez,MUÑOZ,"N(mu=0.009, sigma=0.467)",0.467401930716162,0.009442168345545074
1218,Stefanie,PICHLER,"N(mu=-0.004, sigma=1.018)",1.0181866478015347,-0.0035367113234119948
6587,Simona,SKARJA,"N(mu=-0.006, sigma=0.600)",0.5996335745907292,-0.005827253023500902
6822,Annette,KREINER,"N(mu=-0.008, sigma=0.516)",0.5160133958259289,-0.007768946503578572
3775,Lena,HERRMANN,"N(mu=-0.016, sigma=1.020)",1.0201209721655768,-0.01633507535072736
4497,Hoshiko,NAGAKAI,"N(mu=-0.024, sigma=0.317)",0.3170970133121679,-0.024367253138097022
11684,Liza,NOVAK,"N(mu=-0.033, sigma=1.018)",1.018290064751303,-0.03332767061748856
5074,Isabella,RITSCH,"N(mu=-0.035, sigma=1.013)",1.0127857566591871,-0.035419431751705505
4764,Manuela,SIGRIST,"N(mu=-0.043, sigma=0.286)",0.2863375584492237,-0.04254251091738922
2297,Misato,NISHIKORI,"N(mu=-0.045, sigma=1.048)",1.0477169413742413,-0.04495736810337848
2070,Lan,KIM,"N(mu=-0.047, sigma=0.368)",0.3679247011939432,-0.046856771979021425
4670,Barbara,SCHRANZ,"N(mu=-0.053, sigma=0.350)",0.3502718571926949,-0.0526400956119686
6190,Lina,HIMPEL,"N(mu=-0.061, sigma=0.736)",0.7363294635352814,-0.06088404260414537
4721,Hyun-Jung,KIM,"N(mu=-0.063, sigma=0.257)",0.25686911122625494,-0.06266183824246169
3578,Vera,ZIJLSTRA,"N(mu=-0.066, sigma=0.263)",0.26328778724016294,-0.06556608918697275
1438,Michaela,SMETANOVA,"N(mu=-0.084, sigma=0.247)",0.24652813121355618,-0.0837700943877448
6550,Agnes,KUBISTA-NUGENT,"N(mu=-0.087, sigma=0.728)",0.7279645498744497,-0.08650218665411376
2371,Miu,KURITA,"N(mu=-0.088, sigma=0.465)",0.46546625988564233,-0.08811893961709796
4545,Stéphanie,LOUIS,"N(mu=-0.093, sigma=0.239)",0.23898545347563702,-0.09333550483335624
429,Marianne,BERGER,"N(mu=-0.097, sigma=0.395)",0.3945291263257023,-0.09702379227688315
7083,Simona,ULMONOVA,"N(mu=-0.111, sigma=0.462)",0.46226523376792594,-0.11071225478531735
5589,Ilmawaty,LABANU,"N(mu=-0.114, sigma=0.762)",0.7615489751771546,-0.11407316169380763
5012,Andrea Brigitta,SZEKELY,"N(mu=-0.122, sigma=0.238)",0.2379425155514048,-0.1218535780902461
3881,Liv,EGLI,"N(mu=-0.125, sigma=0.366)",0.3660145902382739,-0.12508526878601944
1136,Veronika,MEKE,"N(mu=-0.139, sigma=0.421)",0.4211008112636641,-0.13921314645642413
4702,Olena,OSTAPENKO,"N(mu=-0.143, sigma=0.184)",0.18419917636259808,-0.14337164073610537
6858,Galina,CHURBANOVA,"N(mu=-0.145, sigma=0.755)",0.7547159409570752,-0.14487218198690283
5797,Julia,YACHNIK,"N(mu=-0.149, sigma=1.015)",1.014721756186471,-0.14855829700378836
6535,Jill,GARDINER,"N(mu=-0.151, sigma=0.476)",0.4760031807383528,-0.15114438388970478
6781,Violeta,MELTHEVA,"N(mu=-0.171, sigma=1.019)",1.01923479515837,-0.17053202253135832
4555,Anne,ARRAN,"N(mu=-0.171, sigma=0.208)",0.2081489510830567,-0.17147108697336447
6593,Antonella,STRANO,"N(mu=-0.174, sigma=0.532)",0.532459747474915,-0.17404842344199617
4919,Stephanie,TRABER,"N(mu=-0.176, sigma=0.371)",0.3706998347182633,-0.1762303940401438
13558,Yejoo,SEO,"N(mu=-0.179, sigma=0.367)",0.3673520857357977,-0.17850846470381831
873,Francesca,MEDICI,"N(mu=-0.179, sigma=1.013)",1.0125601436949676,-0.17871919155092852
6745,Kyung-Soon,KIM,"N(mu=-0.189, sigma=1.099)",1.0987711634641666,-0.18891418416838623
4452,Ingela,NILSSON,"N(mu=-0.191, sigma=0.188)",0.18755075696752846,-0.19075650649329198
4491,Vanessa,TAYLOR,"N(mu=-0.192, sigma=0.427)",0.42714266691735625,-0.19198774001677502
5029,Katharina,PÖLL,"N(mu=-0.194, sigma=1.039)",1.03865158185334,-0.19364505280232694
6548,Rita,CSOULIMOVSKA,"N(mu=-0.196, sigma=1.022)",1.0220061371069318,-0.19591025691187028
1565,Alannah,YIP,"N(mu=-0.198, sigma=0.216)",0.2159055510185376,-0.19764534388498942
6869,Zuzana,FISCHEROVA,"N(mu=-0.216, sigma=1.017)",1.0169842390810413,-0.21607622565381268
5300,Aurelie,DIDILLION,"N(mu=-0.218, sigma=1.029)",1.0292116724931362,-0.2178634940705155
6551,Miranda,ORTAR,"N(mu=-0.227, sigma=0.376)",0.3760363257519255,-0.22673532188171855
6730,Slavica,STOJAKOVIC-POJGORNIK,"N(mu=-0.228, sigma=1.023)",1.0226730243624267,-0.22791970181108775
7375,Marah,BRAGDON,"N(mu=-0.230, sigma=1.022)",1.0217182577257997,-0.22953720512031858
4991,Azumi,IIDA,"N(mu=-0.237, sigma=0.770)",0.7703342208604969,-0.23702490305119303
6694,Mirjam,VERBEEK,"N(mu=-0.238, sigma=0.270)",0.27025483728903643,-0.23760821176797908
1710,Alex,PUCCIO,"N(mu=-0.241, sigma=1.006)",1.0056642632909818,-0.24080941550740184
859,Andrea,EBNER,"N(mu=-0.241, sigma=0.274)",0.2744849122313163,-0.24140573057079207
5422,Mathilde,COUCHOT,"N(mu=-0.248, sigma=0.336)",0.3357537739060673,-0.24837371950657464
2771,Vanda,MICHALKOVA,"N(mu=-0.250, sigma=0.347)",0.34654789030886646,-0.249731286151255
6668,Svetlana,LIKHOVA,"N(mu=-0.251, sigma=0.517)",0.5171517752099004,-0.2509336432783759
6179,Hannah,BAEHR,"N(mu=-0.255, sigma=0.397)",0.39659505402712447,-0.2551097152589247
4485,Kim,ANTHONI,"N(mu=-0.260, sigma=0.318)",0.3175279448058788,-0.25990587146211697
4552,Zuzana,CINTALOVA,"N(mu=-0.261, sigma=0.279)",0.27890996668982404,-0.2606883061138324
7039,Anita,ROSTEN,"N(mu=-0.265, sigma=0.728)",0.7284582524400453,-0.2650154314320027
5329,Martina,HARNISCH,"N(mu=-0.271, sigma=0.313)",0.31296319578056436,-0.27084977560771517
6170,Iyma,LAMARCHE,"N(mu=-0.272, sigma=1.065)",1.0648431663205558,-0.2723916672369227
483,Paloma,SIMON,"N(mu=-0.276, sigma=1.019)",1.0193326475706797,-0.2761178936857136
226,Olesya,PROSEKOVA,"N(mu=-0.280, sigma=0.599)",0.5987766838705254,-0.2798242764528529
6555,Catherine,VALLET,"N(mu=-0.289, sigma=0.228)",0.22812523206407986,-0.28902454439548375
5851,Franziska,SAURWEIN,"N(mu=-0.289, sigma=1.034)",1.0340121165078338,-0.28902700571236883
6288,Maria,TOLOKONINA,"N(mu=-0.294, sigma=1.070)",1.070242565345013,-0.2935054681453563
1752,Grace,MCKEEHAN,"N(mu=-0.295, sigma=0.593)",0.5926835198192407,-0.29523212535238463
2343,Nanako,KURA,"N(mu=-0.297, sigma=0.716)",0.7161167383883071,-0.29681002736168416
5294,Nadine,RUH,"N(mu=-0.305, sigma=0.358)",0.3584655372969911,-0.30460622378788943
4640,Elodie,GIROUX,"N(mu=-0.307, sigma=0.308)",0.30825616916712595,-0.30663251913504963
5827,Yoko,IKEDA,"N(mu=-0.316, sigma=1.098)",1.0978305075728914,-0.31555253396095256
4451,Claire,BELL,"N(mu=-0.320, sigma=0.424)",0.4239035956088052,-0.3196151186845372
2324,Kokoro,TAKATA,"N(mu=-0.323, sigma=0.428)",0.42810382558858895,-0.3230082447158651
4002,Noa,SHIRAN,"N(mu=-0.332, sigma=0.247)",0.24733921031438047,-0.33168986550995677
6647,Yumiko,MUROI,"N(mu=-0.332, sigma=1.127)",1.1267470216451265,-0.33190492477848055
4562,Sasa,TRUDEN,"N(mu=-0.339, sigma=0.261)",0.2612508675549676,-0.33939150997248185
468,Kenza,SLAMTI,"N(mu=-0.340, sigma=0.461)",0.46100862331338816,-0.3395806368660809
1762,Bimini,HORSTMANN,"N(mu=-0.342, sigma=1.012)",1.0119611847200265,-0.34168489549128045
6690,Esther,BULLIDO-GOMEZ,"N(mu=-0.345, sigma=0.435)",0.4352956596646738,-0.34542973305318464
2936,Lamu,RENQING,"N(mu=-0.351, sigma=0.246)",0.24582614701175942,-0.3506665519485187
5798,Paige,CLAASSEN,"N(mu=-0.353, sigma=0.429)",0.42888779455544856,-0.3525854476198992
6094,Carolina,ROSERO,"N(mu=-0.355, sigma=0.397)",0.39708043679869254,-0.35549290346581464
4672,Akiko,WATAHIKI,"N(mu=-0.365, sigma=0.516)",0.5162843281465981,-0.3649944000739467
3424,Käthe,ATKINS,"N(mu=-0.372, sigma=0.242)",0.2418563475634198,-0.37172652960965524
5678,Emeline,THOMAS,"N(mu=-0.388, sigma=0.428)",0.42848609948342026,-0.38812161555624203
5321,Marine,LARGERON,"N(mu=-0.390, sigma=0.434)",0.43362602830752417,-0.39046484496203565
7178,Anne,WALLIN,"N(mu=-0.391, sigma=1.009)",1.0086011534514323,-0.3907574904740403
7022,Alexandra,HOLKOVA,"N(mu=-0.394, sigma=0.423)",0.42321212440324374,-0.39358820044842835
6591,Raffaella,NEGRETTI,"N(mu=-0.399, sigma=0.738)",0.738137347477856,-0.39893685247968347
5808,Moradi,BAHAREH,"N(mu=-0.408, sigma=1.087)",1.0868975440058979,-0.4076831051049222
4330,Lucia,DÖRFFEL,"N(mu=-0.411, sigma=0.329)",0.3288218115782428,-0.41102033391330894
4711,Jitka,KUHNGABEROVA,"N(mu=-0.411, sigma=0.276)",0.2756166446083155,-0.411171143436015
5103,Laure,MATHIEU,"N(mu=-0.420, sigma=0.351)",0.35081966240143037,-0.4199789801360121
2864,Ida,KUPS,"N(mu=-0.421, sigma=0.590)",0.5901793746490758,-0.42132418763494034
100,Dana,GILEMKHANOVA,"N(mu=-0.422, sigma=0.525)",0.5250213345913001,-0.42217016674546437
6620,Amy,IRVINE,"N(mu=-0.428, sigma=0.757)",0.7571111560932001,-0.4279082848920258
6211,Anastasiia,SAMOILINA,"N(mu=-0.430, sigma=0.359)",0.3586022454263701,-0.4298467235128979
2321,Erina,MIURA,"N(mu=-0.430, sigma=0.596)",0.5957734416613496,-0.43018475076101315
4918,Amanda,ROHNER,"N(mu=-0.431, sigma=0.399)",0.39941136826976575,-0.43118555185187674
6899,Heidi,WILLENER,"N(mu=-0.434, sigma=1.030)",1.0304149530365554,-0.4335951415243418
4553,Esther,CRUZ MONTALBAN,"N(mu=-0.436, sigma=0.396)",0.39606411363179794,-0.4356913382752561
4017,Ayala,KEREM,"N(mu=-0.447, sigma=0.345)",0.3445233556521399,-0.44731575150089703
4320,Roxana,WIENAND,"N(mu=-0.448, sigma=0.301)",0.3013280830369269,-0.4478374794685417
5190,Sona,HNIZDILOVA,"N(mu=-0.453, sigma=0.281)",0.2807637652120755,-0.4531672607567334
6585,Daniela,VANHAROVA,"N(mu=-0.457, sigma=0.523)",0.5226372681472351,-0.45683993619527297
4290,Joanne,BRINKMANN,"N(mu=-0.459, sigma=0.725)",0.7250055582480904,-0.459135226862142
853,Alexandra,LADURNER,"N(mu=-0.461, sigma=0.724)",0.7240785888180719,-0.4608633270579663
5156,Ekaterina,KOROLKOVA,"N(mu=-0.465, sigma=0.408)",0.408180080530881,-0.46513665738121096
5295,Elizabeth,ASHER,"N(mu=-0.479, sigma=0.371)",0.37061719283012756,-0.47899109566971326
5468,Michaelle,POLICARD,"N(mu=-0.480, sigma=0.729)",0.7288954189154984,-0.4797565255156259
70,Anna,ZAIKINA,"N(mu=-0.482, sigma=0.463)",0.46315424468347355,-0.4822753223159598
4765,Malin,HOLMBERG,"N(mu=-0.484, sigma=1.077)",1.0766138144744322,-0.48423314324487704
6235,Eilleen,JUBES ANGARITA,"N(mu=-0.486, sigma=1.040)",1.039598404485697,-0.4858490533615879
11658,Sabina,VAN ESSEN,"N(mu=-0.489, sigma=0.512)",0.5119275340851588,-0.4889246322750064
539,Léa,MARIGO,"N(mu=-0.490, sigma=0.316)",0.31572616244676854,-0.490414888057983
3059,Hannah,MIDTBOE,"N(mu=-0.491, sigma=0.308)",0.3078859586700781,-0.49095158187089605
316,Chloe,CAULIER,"N(mu=-0.498, sigma=0.226)",0.2259682100676986,-0.4975286206071832
5327,Masa,RIBNIKAR,"N(mu=-0.502, sigma=1.052)",1.0522569586525778,-0.5020508046586519
148,Luiza,EMELEVA,"N(mu=-0.506, sigma=0.459)",0.45943811861522044,-0.5055083400325349
5302,Tomoko,MADATE,"N(mu=-0.507, sigma=0.477)",0.4766633060514196,-0.5073762751167047
6890,C.,CHAUSSIS,"N(mu=-0.507, sigma=1.043)",1.042755481489212,-0.5073851152548929
7024,Alessandra,FRANCONE,"N(mu=-0.508, sigma=0.463)",0.46342574720490814,-0.5077859471663662
118,Iuliia,PANTELEEVA,"N(mu=-0.510, sigma=0.345)",0.34476969603783725,-0.5096679599415113
11740,Sandra,HOPFENSITZ,"N(mu=-0.510, sigma=0.589)",0.5888948407873821,-0.5099916571041869
4712,Jana,OMAN,"N(mu=-0.513, sigma=1.036)",1.0358395754215006,-0.5132562741674129
4461,Romana,SAVIC,"N(mu=-0.517, sigma=0.369)",0.36876629302877756,-0.5166611943089867
12721,Julia,DUFFY,"N(mu=-0.520, sigma=0.422)",0.4217325610669546,-0.5199821946030581
7005,Blaza,KLEMENCIC,"N(mu=-0.527, sigma=0.464)",0.46399702878400156,-0.5267682120203977
4544,Lenka,TRNKOVA,"N(mu=-0.534, sigma=0.255)",0.25526905449468407,-0.5337323240534346
4560,Linn Karin,STENDAL,"N(mu=-0.537, sigma=0.193)",0.19289338285455354,-0.5373991743387748
6746,Hisako,TAKEDA,"N(mu=-0.541, sigma=1.108)",1.1083845588101133,-0.5409695497515217
11653,Agathe,CALLIET,"N(mu=-0.550, sigma=1.019)",1.0191117991842646,-0.5496360451277088
1342,Emilia,WARENSKI,"N(mu=-0.556, sigma=1.008)",1.007727900678568,-0.5555173452497446
6937,Florence,LACHENAL,"N(mu=-0.557, sigma=1.021)",1.0205390063230375,-0.5566275848272176
6979,Gill,BLACKBURN,"N(mu=-0.562, sigma=1.035)",1.0353034399673964,-0.5619060598708338
12397,Daria,MEZENTSEVA,"N(mu=-0.563, sigma=0.733)",0.7327348093824898,-0.5628922701626058
4830,Francesca,METCALF,"N(mu=-0.566, sigma=1.073)",1.0725371997139763,-0.5660389010903838
12326,Ina,PLASSOUX DJIGA,"N(mu=-0.572, sigma=0.512)",0.5124034121537554,-0.5717803219978492
6872,Margarita,PANFYOROVA,"N(mu=-0.575, sigma=0.600)",0.6001103846478755,-0.5751869069773644
2302,Aya,KIKUZAWA,"N(mu=-0.578, sigma=0.760)",0.7603379920706599,-0.5778895371113852
6169,Tsukasa,MIZUGUCHI,"N(mu=-0.578, sigma=0.630)",0.6302643205196431,-0.5783855398128022
3161,Valentina,AGUADO,"N(mu=-0.580, sigma=0.236)",0.23610550544579734,-0.5800988838407652
3198,Anouk,PIOLA,"N(mu=-0.590, sigma=0.307)",0.306852716450595,-0.589572238628781
11823,Olivia,MA,"N(mu=-0.591, sigma=1.018)",1.0181027369498263,-0.5911107096055646
5307,Eva,LOPEZ RIVERA,"N(mu=-0.594, sigma=1.031)",1.0311572955354746,-0.594205369426402
11420,Ignacia,MELLADO QUINTEROS,"N(mu=-0.595, sigma=0.345)",0.3449492544717678,-0.5946266758328916
7021,Silvia,GRIVA,"N(mu=-0.597, sigma=1.021)",1.02082751125044,-0.5969729511245164
4496,Mirella,FRATI,"N(mu=-0.600, sigma=0.603)",0.6031719342232109,-0.6000543361869703
895,Ilaria,SCOLARIS,"N(mu=-0.605, sigma=0.253)",0.2528016780904966,-0.6053986578170697
6870,Suzanne,PAULSON,"N(mu=-0.605, sigma=1.023)",1.02332317611082,-0.6054978512171201
3108,Julia,WINTER,"N(mu=-0.611, sigma=0.621)",0.6209215997752628,-0.6105257680589643
2053,Haimi,CHO,"N(mu=-0.616, sigma=0.405)",0.4049464022452989,-0.6155045002427366
884,Lisa,DE MARTINI,"N(mu=-0.616, sigma=0.392)",0.391866175198902,-0.61630261153066
5096,Eva,NIESELT,"N(mu=-0.616, sigma=0.295)",0.29489062000653105,-0.6163059324795105
4915,Woon-Seon,SHIN,"N(mu=-0.621, sigma=0.380)",0.37991981801023306,-0.620523538882517
4547,Sylvie,NAGYOVA,"N(mu=-0.621, sigma=0.466)",0.46620481430316413,-0.6211679154587231
1287,Jana,RAUTH,"N(mu=-0.623, sigma=1.008)",1.0078536678757446,-0.6230978857791856
3265,Harini,HARINI,"N(mu=-0.625, sigma=1.039)",1.0390134708829935,-0.6245761781531
5952,Leja,KOS,"N(mu=-0.636, sigma=1.059)",1.0592560479213324,-0.6355207977515237
6556,Catherine,MUSSO,"N(mu=-0.638, sigma=0.612)",0.612397442487103,-0.6377689890106673
5473,Lucie,HROZOVA,"N(mu=-0.642, sigma=0.355)",0.35491984032436397,-0.642278160817259
7040,Lucie,POTESILOVA,"N(mu=-0.643, sigma=1.019)",1.0189362955442687,-0.6430861154316573
6809,Eve,PRICKETT,"N(mu=-0.655, sigma=0.434)",0.4343660746502932,-0.6545200975235278
5744,Karen,ALLEN,"N(mu=-0.655, sigma=1.054)",1.0543366881422578,-0.6552098973692564
11468,Erin,MCNEICE,"N(mu=-0.657, sigma=0.419)",0.41935578468643636,-0.6569352526004872
6178,Andrea,PAVLINCOVA,"N(mu=-0.660, sigma=0.607)",0.60702266973505,-0.6595214475625595
6831,Susan,WINKLER,"N(mu=-0.660, sigma=1.022)",1.0221685463740209,-0.6600216471506227
9182,Yun-Jung,SHIN,"N(mu=-0.660, sigma=1.034)",1.0335368772060192,-0.6601408716287595
39,Mayya,PIRATINSKAYA,"N(mu=-0.666, sigma=0.436)",0.43602451788529595,-0.66557707963534
2056,Jiwon,BAE,"N(mu=-0.667, sigma=0.396)",0.39643893006888137,-0.6672225350323739
6695,Robyn,CLELAND,"N(mu=-0.670, sigma=1.022)",1.0217355751557147,-0.6700431976139007
6891,Gaèle,GIOT,"N(mu=-0.671, sigma=0.764)",0.7640837949753437,-0.6709802957326674
443,Mélanie,SANDOZ,"N(mu=-0.672, sigma=0.473)",0.4727805219041198,-0.67187607619128
2055,Minseon,KIM,"N(mu=-0.676, sigma=0.256)",0.2560704840458712,-0.675868173491205
5013,Malgorzata,KUSZTELAK,"N(mu=-0.676, sigma=0.611)",0.6112380540154396,-0.6759552590444639
633,Natalie,BERRY,"N(mu=-0.680, sigma=0.730)",0.7299443464834645,-0.6803172031288943
5730,Liubov,SHAGINA,"N(mu=-0.684, sigma=0.633)",0.632601212812865,-0.6838037885708389
3979,Valeri,KREMER,"N(mu=-0.687, sigma=0.218)",0.2175870310752107,-0.6867628785137694
1240,Franziska,STERRER,"N(mu=-0.693, sigma=0.388)",0.38847270294345143,-0.6934495888922616
5403,Nelly,KUDROVA,"N(mu=-0.696, sigma=0.356)",0.35559366705830964,-0.6964495050383142
5645,Luisa,NEUMÄRKER,"N(mu=-0.703, sigma=0.468)",0.46795519048935114,-0.7028937249950905
2325,Homare,TODA,"N(mu=-0.707, sigma=0.592)",0.5923722618020321,-0.7070621095555292
5542,Celine,FERGEAU,"N(mu=-0.708, sigma=0.339)",0.338619873343156,-0.7084820705942029
2945,Zhuoying,CHEN,"N(mu=-0.710, sigma=1.060)",1.059906845673993,-0.7096129049049092
