,firstname,lastname,current,sigma,mu
1221,Max,RUDIGIER,"N(mu=0.947, sigma=0.180)",0.1804412271549899,0.9469103560738518
7032,Fernando,MARTINEZ,"N(mu=0.945, sigma=0.417)",0.4173340990228747,0.9451505238911461
5626,Felix,NEUMÄRKER,"N(mu=0.941, sigma=0.345)",0.34462659783557376,0.9414196598647563
288,David,GISLER,"N(mu=0.931, sigma=0.715)",0.7148113686069417,0.9310817408591276
846,Luca,GIUPPONI,"N(mu=0.927, sigma=0.180)",0.17996889979471098,0.9268258678079109
2757,Juraj,REPCIK,"N(mu=0.910, sigma=0.233)",0.2329867236772488,0.9104400007199696
6709,Gerhard,HÖRHAGER,"N(mu=0.905, sigma=0.509)",0.5085610027689705,0.9049136124380658
11871,Sohta,AMAGASA,"N(mu=0.900, sigma=0.510)",0.5095316464617239,0.9002577536447895
314,Loïc,TIMMERMANS,"N(mu=0.896, sigma=0.181)",0.18123252144766963,0.8960025886392314
6861,Peter,HORNING,"N(mu=0.895, sigma=0.417)",0.41734843128957877,0.8952402055679248
4478,Jean Luc,DANIS,"N(mu=0.889, sigma=0.715)",0.7152347384526484,0.8888814490816546
2246,Motomu,TSUGE,"N(mu=0.889, sigma=0.595)",0.5946778561192193,0.8887735958083205
6732,Kuen-Taek,LEE,"N(mu=0.884, sigma=1.019)",1.0186384551201533,0.8844880533437228
6598,Geoff,WEIGAND,"N(mu=0.876, sigma=0.586)",0.5861244398433068,0.875634910294151
5033,Sergej,EPIH,"N(mu=0.876, sigma=0.301)",0.30138519830169525,0.875537435738391
6884,Carlos,GARCIA BELLO,"N(mu=0.875, sigma=1.009)",1.0094079934520759,0.8750496805540056
6946,Oleg,BOULAVKO,"N(mu=0.875, sigma=0.509)",0.5091811310638307,0.8748302464447711
4678,Clément,CHABAUD,"N(mu=0.867, sigma=0.512)",0.5117044580698825,0.8670486105539731
2291,Tomoaki,TAKATA,"N(mu=0.866, sigma=0.329)",0.3291374471177842,0.8661225581600217
2030,Jung-Jun,SON,"N(mu=0.862, sigma=0.459)",0.4589742379577701,0.8617047505690196
1773,Rudolph,RUANA,"N(mu=0.860, sigma=0.311)",0.3112582076718659,0.8598864714961788
3422,Jan,HOJER,"N(mu=0.856, sigma=0.202)",0.20196398418797462,0.8561447716108029
3576,Wouter,JONGENEELEN,"N(mu=0.852, sigma=0.510)",0.5104598811420344,0.8524278838477882
6892,Serguei,IVANOV,"N(mu=0.842, sigma=1.004)",1.0035201353231056,0.8416800751263576
440,Romain,PAGNOUX,"N(mu=0.836, sigma=0.273)",0.27325731372964795,0.8363940846559164
7044,Tommy,CALDWELL,"N(mu=0.833, sigma=0.586)",0.5862315166858024,0.8332197850445399
6307,Gasper,PINTAR,"N(mu=0.832, sigma=1.011)",1.0105386648061327,0.8315825669823186
6349,Kamil,FERENC,"N(mu=0.830, sigma=0.586)",0.5861912307028617,0.8301486551525816
4582,Matej,SOVA,"N(mu=0.827, sigma=0.176)",0.17618367991940614,0.8270382263382376
1389,Jakub,KONECNY,"N(mu=0.809, sigma=0.236)",0.23566511213406102,0.8091287311244221
6497,Vili,GUCEK,"N(mu=0.806, sigma=0.220)",0.22028814543303402,0.8059873986581441
6679,Won-Suk,CHUN,"N(mu=0.806, sigma=0.718)",0.717857866256072,0.8056232058132099
6493,Samuel,DELSINNE,"N(mu=0.799, sigma=1.007)",1.006642123420997,0.799177760428031
1703,Doug,ENGLEKIRK,"N(mu=0.795, sigma=0.248)",0.24775334371862381,0.7952341401592398
5150,Christoph,HUBER,"N(mu=0.785, sigma=0.514)",0.5136114897583968,0.785331129890013
6970,Daniel,KADLEC,"N(mu=0.782, sigma=0.716)",0.7157597095894773,0.7823553219676967
1489,Fedir,SAMOILOV,"N(mu=0.781, sigma=0.195)",0.1945137977059148,0.781019269768808
4776,Mykhaylo,SHALAGIN,"N(mu=0.776, sigma=0.257)",0.2574617572321465,0.7758314567377403
1778,Nathaniel,COLEMAN,"N(mu=0.771, sigma=0.312)",0.31234599482042646,0.7714899657718544
5411,Günther,UNTERRAINER,"N(mu=0.771, sigma=0.316)",0.31597996157524216,0.7710479221854032
6829,Rudolf,MIHAL,"N(mu=0.756, sigma=1.003)",1.00308122003438,0.7556744961635616
6787,Nicolas,JAVEL,"N(mu=0.750, sigma=1.011)",1.0109499123793457,0.7497733360551819
6635,Tomoki,USAMI,"N(mu=0.749, sigma=0.389)",0.38893661358626425,0.7489016455840146
768,Bernabe,FERNANDEZ,"N(mu=0.745, sigma=0.347)",0.3470644789483527,0.7454738180511454
6508,Mark,DELAFIELD,"N(mu=0.745, sigma=0.365)",0.3649343381593632,0.7446434006211555
6494,Ernst,RAINER,"N(mu=0.740, sigma=1.007)",1.006796914331099,0.7399085419123179
774,Marco Antonio,JUBES ANGARITA,"N(mu=0.735, sigma=0.211)",0.21125478722263713,0.7352863637825211
4866,Victor,KOZLOV,"N(mu=0.734, sigma=1.012)",1.0117828480027726,0.7344912849578643
6904,Aidar,AKBEROV,"N(mu=0.726, sigma=0.718)",0.7177649957677977,0.726329190163115
4826,Stefan,AVRAMOV,"N(mu=0.725, sigma=1.016)",1.0159583829958732,0.724712145032167
2753,Anton,PACEK,"N(mu=0.725, sigma=0.264)",0.2639754009235931,0.7245634759663709
4581,Tomasz,OLEKSY,"N(mu=0.721, sigma=0.236)",0.23638044899766475,0.7205033132950495
769,César Ciudad,MANZANEDO,"N(mu=0.709, sigma=0.218)",0.21842712057575664,0.7087309855532117
3331,Ravianto,RAMADHAN,"N(mu=0.708, sigma=0.513)",0.5129135739321016,0.708217534581599
4839,Paul,ROBINSON,"N(mu=0.691, sigma=1.005)",1.004715075130734,0.6907104397754382
1128,Jure,RAZTRESEN,"N(mu=0.689, sigma=0.225)",0.22519503573853347,0.6893030011470651
4706,Martin,DECKER,"N(mu=0.687, sigma=0.389)",0.38893178890014246,0.6873522786233458
5472,Aurélien,CULVER,"N(mu=0.680, sigma=0.302)",0.30237122830310076,0.6804008689721084
587,Joshua,FOURTEAU,"N(mu=0.674, sigma=1.005)",1.0053431883445152,0.6735885028604935
4934,Shinta,OZAWA,"N(mu=0.669, sigma=0.276)",0.2762453337892452,0.6686151208926334
519,Nao,MONCHOIS,"N(mu=0.665, sigma=0.224)",0.22351546484787319,0.6651326460809831
6088,Matty,HONG,"N(mu=0.665, sigma=0.595)",0.5952289317278193,0.6645969192581876
4591,Martin,FELIX,"N(mu=0.658, sigma=0.232)",0.23243561583974162,0.6578375545753617
6564,Matej,MEJOVSEK,"N(mu=0.657, sigma=0.236)",0.2358967276051629,0.6574664951189296
1772,Kai,LIGHTNER,"N(mu=0.655, sigma=0.328)",0.32841146706833724,0.6549277812221537
5163,Alexei,ZEMSKI,"N(mu=0.654, sigma=0.463)",0.46267095319679546,0.6538905735245495
6711,Stefan,BÖSCHENSTEIN,"N(mu=0.648, sigma=0.345)",0.3448142118682701,0.647594666625588
6947,Hans,MILEWSKI,"N(mu=0.646, sigma=0.326)",0.32636486005009835,0.646390943633616
6922,Laurent,LAPORTE,"N(mu=0.644, sigma=1.003)",1.0025555245642537,0.64373240667494
1274,Stefan,SCHERZ,"N(mu=0.643, sigma=0.237)",0.2365558626719206,0.6431727177811998
7078,Yves,HASBANI,"N(mu=0.639, sigma=1.006)",1.0064190805767663,0.6391257242424987
6921,John,CRONIN,"N(mu=0.639, sigma=0.717)",0.7166972418169909,0.6389724087610006
470,Jeremy,BONDER,"N(mu=0.636, sigma=0.362)",0.36247233329319084,0.636251497430207
5264,Pavel,KORAN,"N(mu=0.628, sigma=0.227)",0.22746718785700762,0.6277624304044531
4676,Steve,MC CLURE,"N(mu=0.623, sigma=0.460)",0.460014924238782,0.6229117002582614
1481,Anton,MARDASHOV,"N(mu=0.621, sigma=0.272)",0.2722533121617541,0.6208164728157061
5191,Cody,ROTH,"N(mu=0.620, sigma=0.293)",0.29256411930004567,0.6195983427637757
6626,Will,GADD,"N(mu=0.620, sigma=0.427)",0.4274485337260693,0.6195609327469265
6836,Milan,BENIAN,"N(mu=0.619, sigma=0.245)",0.24510816031361055,0.618877854047349
4864,Ivan,KAUROV,"N(mu=0.617, sigma=0.202)",0.20155343052154862,0.6171456712245933
563,Théo,RAVANELLO,"N(mu=0.613, sigma=1.006)",1.0060063169170101,0.6131600056805291
5297,Martin,FOJTIK,"N(mu=0.613, sigma=0.591)",0.5914553607521883,0.6126175349864699
6799,Christian,GRIFFITH,"N(mu=0.612, sigma=0.721)",0.7208954773710665,0.6116551941196081
6217,Daisuke,KASAHARA,"N(mu=0.608, sigma=0.425)",0.4245471290538787,0.6077062158544997
6599,Clemens,LOSKOT,"N(mu=0.607, sigma=1.006)",1.006053197658452,0.6070457858667538
6096,Geoffray,DE FLAUGERGUES,"N(mu=0.598, sigma=0.457)",0.4569238603031516,0.5980170505855766
6833,Miyuki,TAZUSHI,"N(mu=0.587, sigma=0.588)",0.5875925962564664,0.5871120682270047
6476,Alexei,TCHERTOV,"N(mu=0.583, sigma=0.259)",0.2588549443829974,0.5826325223463449
6862,Tony,YANIRO,"N(mu=0.579, sigma=1.002)",1.001861151395098,0.579299705846885
5034,Martino,ISCHIA,"N(mu=0.576, sigma=0.390)",0.3902940833901177,0.5761785953188459
7030,Roman,STEFANEK,"N(mu=0.568, sigma=0.714)",0.7138513871012615,0.5677157246119531
506,Guillaume,COLIN,"N(mu=0.558, sigma=1.002)",1.001510853064363,0.5579698855691476
778,Victor,ESTELLER OCAÑA,"N(mu=0.558, sigma=0.219)",0.2193127420504056,0.5579672837800375
5102,Jung-Hee,HAN,"N(mu=0.555, sigma=1.004)",1.0036409108253157,0.5552995742058557
6492,Dave,CUTHBERTSON,"N(mu=0.552, sigma=0.364)",0.36403784461982625,0.5519750117088755
320,Nicolas,COLLIN,"N(mu=0.552, sigma=0.188)",0.18798789970032956,0.5518798035353454
606,Jordi,POLES,"N(mu=0.552, sigma=0.586)",0.5855769421718068,0.551683470214575
6566,Marzio,NARDI,"N(mu=0.547, sigma=1.005)",1.005286487396,0.5471328389446586
6486,Heinz,GUT,"N(mu=0.546, sigma=0.510)",0.510206089747536,0.5459974823642393
4939,Gabriel,JOSSERON,"N(mu=0.545, sigma=0.365)",0.36546518278612766,0.5454330025176236
2052,Jongwon,CHON,"N(mu=0.542, sigma=0.241)",0.24066866701220224,0.5417237614850723
5278,Mikhail,PEKAREV,"N(mu=0.537, sigma=0.365)",0.36546599174492866,0.5371532905313803
1125,Klemen,KEJZAR,"N(mu=0.530, sigma=1.009)",1.0090242344830176,0.5301413613465078
2337,Taisei,ISHIMATSU,"N(mu=0.529, sigma=1.011)",1.0105877923774658,0.5293529584386377
5265,Andre,BOROWKA,"N(mu=0.527, sigma=0.394)",0.39363873550306966,0.5268898469442023
465,Maël,BONZOM,"N(mu=0.518, sigma=0.289)",0.2886444014563442,0.5183858504940718
6207,Brad,WEAVER,"N(mu=0.518, sigma=0.730)",0.7301340079136159,0.5181641359703727
4605,Arnaud,CEINTRE,"N(mu=0.515, sigma=0.313)",0.3133237553333426,0.5149238687191737
79,Aleksey,RUBTSOV,"N(mu=0.513, sigma=0.343)",0.34328542059911693,0.5131143278288083
6677,Bob,BERGMAN,"N(mu=0.505, sigma=1.010)",1.010045940216687,0.5047685717371099
7079,Elio,CACCHIO,"N(mu=0.503, sigma=1.007)",1.007166393384109,0.5031341096332211
1116,Urh,CEHOVIN,"N(mu=0.501, sigma=0.343)",0.34322123008116895,0.5006953179113719
2034,Jaha,KIM,"N(mu=0.500, sigma=0.210)",0.20974087370326017,0.4996845957472051
1576,Elan,JONASMCRAE,"N(mu=0.499, sigma=0.194)",0.19383467072376445,0.49890523464025105
13029,Dillon,COUNTRYMAN,"N(mu=0.498, sigma=0.455)",0.4552271334965181,0.4975429572642367
6627,Saleb,KAZUYOSHI,"N(mu=0.497, sigma=1.016)",1.016177179185744,0.4967626300340129
4936,Kevin,AGLAE,"N(mu=0.481, sigma=0.368)",0.36838222427022793,0.48142330006773404
5684,Alexander,SHOPRIN,"N(mu=0.480, sigma=0.393)",0.39278853195864527,0.4799517105710836
5107,Christian,SORDO,"N(mu=0.479, sigma=0.420)",0.41953978372290746,0.4794562894455832
1049,Justin,HAWKINS,"N(mu=0.479, sigma=0.588)",0.5875255826532856,0.4789805770253809
649,James,POPE,"N(mu=0.477, sigma=0.198)",0.19783215278068345,0.4771574894751299
5395,Claus Vedel,JENSEN,"N(mu=0.470, sigma=0.717)",0.7169110039499066,0.47029064078552424
6800,Nick,SELLARS,"N(mu=0.467, sigma=0.515)",0.5154184350471003,0.4673958727523243
4631,Iakov,SOUBBOTINE,"N(mu=0.463, sigma=0.715)",0.7153544479987116,0.4632187587429587
5407,Mario,KUESS,"N(mu=0.462, sigma=0.420)",0.41952169957316143,0.46158130385203106
1466,Andrey,VEDENMEER,"N(mu=0.460, sigma=0.290)",0.28960320825965125,0.45971561986456216
6475,Marc,IVORRA,"N(mu=0.458, sigma=0.420)",0.42007978364388254,0.4581064769592556
6999,Thomas,FEUERSTEIN,"N(mu=0.455, sigma=0.388)",0.3875479017883097,0.4547447345660645
912,Filip,SCHENK,"N(mu=0.454, sigma=0.228)",0.2279140881131981,0.4542575889324182
1251,Mathias,POSCH,"N(mu=0.450, sigma=0.217)",0.21749621500719188,0.44962483987857094
5152,Robert,MATE,"N(mu=0.449, sigma=0.344)",0.3436846526154816,0.4486824337204942
2827,Adam,LIANA,"N(mu=0.447, sigma=0.387)",0.38699882607793246,0.44719180299429306
6816,Mateusz,KILARSKI,"N(mu=0.445, sigma=0.510)",0.5103953658670121,0.4450170561511619
2072,Sungsu,LEE,"N(mu=0.443, sigma=0.720)",0.720025136063837,0.4434693172186189
4682,Yannick,LEGRAND,"N(mu=0.443, sigma=0.274)",0.27414773505822726,0.4431209792997458
318,Simon,LORENZI,"N(mu=0.440, sigma=0.212)",0.2115538034069469,0.43986953050010247
5081,Erik,JACOBS,"N(mu=0.437, sigma=0.301)",0.3008118032061203,0.43705605541675074
1746,Vasya,VOROTNIKOV,"N(mu=0.437, sigma=0.516)",0.5159477106056654,0.43693942893524323
5435,Frederic,SARKANY,"N(mu=0.433, sigma=0.214)",0.21427835912373078,0.4325345957277083
6924,Olivier,FOURBET,"N(mu=0.432, sigma=1.003)",1.0031206308306404,0.43191506677067376
5262,Peter,DOLEZAJ,"N(mu=0.431, sigma=0.718)",0.7178114513170808,0.43117370646397996
2334,Keita,DOHI,"N(mu=0.428, sigma=0.418)",0.417698391404137,0.4283042537360222
6509,Colin,LANTZ,"N(mu=0.423, sigma=0.593)",0.5927609324212781,0.42336465575279997
4590,Luigi,BILLORO,"N(mu=0.422, sigma=0.344)",0.34377674352955734,0.42158812600264667
4950,Silvio,REFFO,"N(mu=0.421, sigma=0.273)",0.27292059692705695,0.4207947114645275
2347,Tomoki,MUSHA,"N(mu=0.420, sigma=0.724)",0.7239229238898015,0.4200408348041636
628,Barry,DURSTON,"N(mu=0.420, sigma=1.015)",1.0154419059170987,0.4195621719768622
1709,Carlo,TRAVERSI,"N(mu=0.417, sigma=0.459)",0.458590243377459,0.41704164451569137
5923,Romain,BUSETTA,"N(mu=0.415, sigma=0.590)",0.5898452006018083,0.41451236086741605
78,Nikita,SUYUSHKIN,"N(mu=0.406, sigma=0.458)",0.45849584758174006,0.4060114099439925
6500,Michael,MATLSCHWAIGER,"N(mu=0.406, sigma=0.511)",0.5106491730511302,0.4055673256433567
5406,Thomas,NEYER,"N(mu=0.405, sigma=0.419)",0.41906160343876603,0.40461882707704644
5649,Olivier,HEQUIN,"N(mu=0.404, sigma=0.347)",0.3473630299084678,0.40417170216637227
4809,Mikhail,GOGOL,"N(mu=0.403, sigma=0.301)",0.30083631620213747,0.403243299041762
6757,Michael,SCHLOTTER,"N(mu=0.396, sigma=0.514)",0.5137365136092232,0.39561032199176843
624,Alan,CAMERON-DUFF,"N(mu=0.395, sigma=0.719)",0.7194571021396433,0.3948818626361174
2014,Christoph,HANKE,"N(mu=0.393, sigma=0.180)",0.1801404180711416,0.39298454742749817
4599,Thomas,ACHERMANN,"N(mu=0.390, sigma=0.260)",0.2596730126086334,0.3899700997315074
5365,Jamie,CASSIDY,"N(mu=0.386, sigma=1.029)",1.0294426834632748,0.3858431050929173
172,Vladislav,SHEVCHENKO,"N(mu=0.385, sigma=0.263)",0.2632958685891656,0.3849439038833829
2033,Jabee,KIM,"N(mu=0.376, sigma=0.187)",0.186508316881334,0.37625180454931556
5910,Quentin,MANZATO,"N(mu=0.374, sigma=1.003)",1.003088994215769,0.3740708262795521
2947,Yufei,PAN,"N(mu=0.371, sigma=0.228)",0.22838268946714343,0.37124208139087367
3332,Raviandi,RAMADHAN,"N(mu=0.371, sigma=0.459)",0.4589566662490552,0.371140202529841
4679,Davide,ZAVAGNIN,"N(mu=0.369, sigma=0.303)",0.30262568376282384,0.36858520899356145
5909,Florent,BREYSSE,"N(mu=0.367, sigma=0.717)",0.7174167741825419,0.36663775527159204
4841,Gabor,SZEKELY,"N(mu=0.366, sigma=0.292)",0.2915064135877071,0.36631115126767794
6756,Robert,LEBRETON,"N(mu=0.365, sigma=0.594)",0.5937507771406657,0.3645012433184282
6498,Thomas,HUBER,"N(mu=0.364, sigma=1.008)",1.0081909361441013,0.36418193611198946
4618,Serguei,NOURMAMATOV,"N(mu=0.362, sigma=0.254)",0.25350190843587134,0.3619797657021696
4657,Vincent,DE GIROLAMO,"N(mu=0.361, sigma=0.291)",0.29078156435503705,0.3612327098745843
5409,Philipp,MAGIN,"N(mu=0.361, sigma=0.515)",0.5145552833433431,0.3606901313801641
103,Sergei,BYDTAEV,"N(mu=0.359, sigma=0.312)",0.31164943747800605,0.359211212021198
6814,Christian,ROUMEGOUX,"N(mu=0.357, sigma=0.457)",0.4574986854689935,0.35691912406080767
435,Remi,SAMYN,"N(mu=0.357, sigma=0.730)",0.7304486870377821,0.3565547498557659
4787,Martin,JAGGI,"N(mu=0.356, sigma=0.199)",0.1994259196421699,0.3564579559970238
4594,Urs,SCHÖNENBERGER,"N(mu=0.356, sigma=0.264)",0.2640077727853359,0.3562319427014118
6905,Alexander,DEULIN,"N(mu=0.356, sigma=0.720)",0.7195986619303815,0.3559097388736557
4466,Frédéric,TUSCAN,"N(mu=0.356, sigma=0.591)",0.591300273325197,0.35567678761346994
5005,Masaki,SHIBATA,"N(mu=0.353, sigma=0.319)",0.31884281239042583,0.35276688259611966
6796,John,ARRAN,"N(mu=0.351, sigma=0.345)",0.3447071576370028,0.35090178954025625
4775,Remo,SOMMER,"N(mu=0.348, sigma=0.393)",0.3927508689121785,0.3484257232165691
289,Johnny,SCHELKER,"N(mu=0.346, sigma=0.314)",0.31424154513957936,0.34598631147850795
5014,Yuriy,DZYUBYAK,"N(mu=0.343, sigma=0.281)",0.2811204819955852,0.3426331757413089
5105,Roberto,COLONETTI,"N(mu=0.331, sigma=0.460)",0.4601204446642952,0.33128966836240453
32,Alexei,SHALYGIN,"N(mu=0.329, sigma=1.016)",1.0163031629750048,0.32906488115503657
7046,Patrik,DABERTO,"N(mu=0.328, sigma=0.718)",0.7181441791920721,0.32771536233127974
5524,Vyacheslav,TITOV,"N(mu=0.325, sigma=1.010)",1.0095735576551952,0.32514174031886234
979,Alberto,GOTTA,"N(mu=0.325, sigma=0.240)",0.24022918303929935,0.32507116133589237
6502,Michael,FADINGER,"N(mu=0.323, sigma=0.368)",0.3681461793406501,0.3230506374840647
5263,Petr,SOLANSKY,"N(mu=0.322, sigma=0.719)",0.7185822265960661,0.3221341670972278
6328,Kevin,ARC,"N(mu=0.322, sigma=0.589)",0.5894495561492604,0.3216470009879267
65,Evgenii,ZAZULIN,"N(mu=0.318, sigma=0.213)",0.21268796234316995,0.3180511512976707
5437,Ethan,PRINGLE,"N(mu=0.312, sigma=0.420)",0.4197536394834075,0.3118207706801525
584,Diego,FOURBET,"N(mu=0.308, sigma=0.363)",0.36307909412175143,0.307853226877883
6734,Kouichi,OHGA,"N(mu=0.306, sigma=1.027)",1.0271851791947335,0.3062192053730727
6568,Hans,FLORINE,"N(mu=0.294, sigma=0.420)",0.41971914273583916,0.2943981055264076
5727,Dae Yeob,KIM,"N(mu=0.289, sigma=0.725)",0.7245231136502458,0.2888602772509915
7102,Roland,PERETTI,"N(mu=0.288, sigma=1.003)",1.0034922677529219,0.28771268660161387
1135,Martin,BERGANT,"N(mu=0.284, sigma=0.183)",0.18254196720208513,0.28397409152784503
7097,Christian,BRANDTNER,"N(mu=0.283, sigma=1.007)",1.0070870653849286,0.2833423345666729
9673,Gil,TENE,"N(mu=0.281, sigma=1.004)",1.0039518161169476,0.2810224571522285
4715,Ivaylo,KRASTEV,"N(mu=0.281, sigma=0.253)",0.25289268325026754,0.2808329667529889
2485,Tom,O'HALLORAN,"N(mu=0.280, sigma=0.585)",0.5846364692528236,0.2803973577115867
5076,Christopher,CUBITT,"N(mu=0.273, sigma=0.241)",0.2410172654287157,0.2729500938227686
7185,Yoshinobu,SHINOZAKI,"N(mu=0.273, sigma=0.713)",0.7131401236585642,0.272750729110458
5118,Oleg,TCHERECHNEV,"N(mu=0.269, sigma=0.366)",0.36601196964059696,0.26874116294097555
3989,Yuval,SHEMLA,"N(mu=0.266, sigma=0.215)",0.2145655528597565,0.2657235248050503
6835,Pavel,MENTLIK,"N(mu=0.265, sigma=0.722)",0.7216791639858058,0.264551230624482
1234,Georg,PARMA,"N(mu=0.261, sigma=0.228)",0.22809888173446577,0.26132752715064705
3111,David,FIRNENBURG,"N(mu=0.258, sigma=0.252)",0.2516341755944772,0.2582392701870448
6733,Kimura,SHINSUKE,"N(mu=0.258, sigma=0.512)",0.5119164300968698,0.2576695789804391
4850,Ian,DORY,"N(mu=0.256, sigma=1.044)",1.0441640076499552,0.2560906209513066
1206,Martin,HAMMERER,"N(mu=0.252, sigma=0.590)",0.589570435861137,0.2521245051737251
5511,Andriy,TISHCHENKO,"N(mu=0.252, sigma=1.023)",1.02307518223031,0.2520146591100649
2248,Yutaka,SATO,"N(mu=0.251, sigma=0.733)",0.73296189437221,0.250813033243455
5079,Tomi,NYTORP,"N(mu=0.250, sigma=0.313)",0.31266533931434365,0.2504003853872044
911,Pietro,BIAGINI,"N(mu=0.249, sigma=0.507)",0.5074096982839824,0.24901883910276917
6495,Reinhard,SCHIRL,"N(mu=0.247, sigma=0.589)",0.5892917233663338,0.24699469251543008
6567,Keiichi,USHIZAWA,"N(mu=0.246, sigma=0.463)",0.46266969163335364,0.24585255605645406
5783,Alessandro,FIORI,"N(mu=0.245, sigma=0.463)",0.4633420748159972,0.24535181465277334
3897,Tomas,RAVANAL,"N(mu=0.244, sigma=0.221)",0.2209236171443992,0.24351916150053354
1228,Bernhard,RÖCK,"N(mu=0.238, sigma=0.236)",0.23627037014244504,0.238489559148938
4595,Marek,REPCIK,"N(mu=0.232, sigma=0.343)",0.3428025460880546,0.23224117659143798
5450,Janghyuk,KIM,"N(mu=0.231, sigma=0.464)",0.4635568322257819,0.2313760577541872
451,Anatole,BOSIO,"N(mu=0.229, sigma=0.344)",0.34388282930166325,0.22853683958541723
4988,Hiroki,TSUNODA,"N(mu=0.227, sigma=0.374)",0.37359200833921163,0.22738296443069042
60,Rustam,GELMANOV,"N(mu=0.224, sigma=0.417)",0.416622869582494,0.22410801253066676
2835,Modrzejewski,CEZARY,"N(mu=0.224, sigma=1.004)",1.0042905613674178,0.22401644587264896
2416,Kalin,GARBOV,"N(mu=0.224, sigma=0.236)",0.23595193923204244,0.22360843654099666
7098,Tomas,MICHALKO,"N(mu=0.222, sigma=1.007)",1.007272246565464,0.22249607019166362
5151,Hidekazu,ITO,"N(mu=0.222, sigma=0.202)",0.20225951393607075,0.22235670141386704
7009,Ben,BRANSBY,"N(mu=0.222, sigma=0.714)",0.7143246394349004,0.22231957826834295
461,Charli,BLEIN,"N(mu=0.222, sigma=0.232)",0.23170710784133097,0.22163564734792615
593,Romaric,GEFFROY,"N(mu=0.220, sigma=0.363)",0.36254113358294615,0.22026765587396807
4683,Mathias,SCHIESTL,"N(mu=0.214, sigma=0.718)",0.7180404044217517,0.21443362518044537
1255,Alfons,DORNAUER,"N(mu=0.213, sigma=0.510)",0.5103990691750935,0.21283506971326818
308,Stephane,HANSSENS,"N(mu=0.212, sigma=0.240)",0.24021286184851864,0.21208419057883854
2028,Jae-Yong,LEE,"N(mu=0.209, sigma=0.303)",0.3026025896616029,0.2089433680875299
14975,Junzhe,HU,"N(mu=0.208, sigma=1.014)",1.013646298075802,0.20764975903020097
2259,Naoto,HAKAMADA,"N(mu=0.204, sigma=0.275)",0.27482119640973657,0.20402471429733787
4474,Riccardo,SCARIAN,"N(mu=0.203, sigma=0.313)",0.3126270816785624,0.20283807836266757
3582,Tim,REUSER,"N(mu=0.202, sigma=0.302)",0.3015632283558934,0.2024258264009872
1,Arno,DIMMLER,"N(mu=0.200, sigma=1.003)",1.0029591970709304,0.20040457109389373
4589,Yannick,BERGER,"N(mu=0.200, sigma=0.722)",0.7215344682737,0.20031535261137373
5247,Sebastian,ABAD DEL CAMPO,"N(mu=0.195, sigma=1.033)",1.0334165895050775,0.19459404155449025
2296,Kaya,OTAKA,"N(mu=0.193, sigma=0.346)",0.3463790909948013,0.1928806756700138
2752,Andrej,CHRASTINA,"N(mu=0.191, sigma=0.233)",0.23273702031506818,0.190852835308714
1723,Noah,RIDGE,"N(mu=0.184, sigma=0.518)",0.5178306635691285,0.18373491122715563
5098,Enrico,SANGANAS,"N(mu=0.183, sigma=0.418)",0.41775533402531434,0.18298182047576725
5396,Jérôme,DE BOECK,"N(mu=0.179, sigma=0.392)",0.39190861321488696,0.17943350276807307
7109,Manuel,HASSLER,"N(mu=0.178, sigma=1.008)",1.0075227804998934,0.17849899960038249
5466,Jan,ZBRANEK,"N(mu=0.178, sigma=0.719)",0.718582485457604,0.17821185276323132
6499,Marko,LUKIC,"N(mu=0.173, sigma=0.588)",0.5881997174221353,0.17287141382611934
5956,Izidor,ZUPAN,"N(mu=0.168, sigma=0.389)",0.38935546603299787,0.1675973157550136
4619,Igor,PILIOUGINE,"N(mu=0.165, sigma=1.020)",1.0203815137270928,0.16513079224512744
2057,Minyoung,LEE,"N(mu=0.163, sigma=0.363)",0.3626080220985356,0.16270737834323987
1465,Alexandr,PAUKAEV,"N(mu=0.162, sigma=0.591)",0.5907718788783958,0.16248782105987752
6507,Kevin,WILSON,"N(mu=0.153, sigma=0.389)",0.38911256098608055,0.1527900501058509
7110,Juan José,FERDANDEZ,"N(mu=0.127, sigma=0.717)",0.7167350091083415,0.12718278132187943
2004,Ellis,ERNSBERGER,"N(mu=0.127, sigma=0.455)",0.4554049323991287,0.12708181580475292
2851,Piotr,SCHAB,"N(mu=0.119, sigma=0.418)",0.41814279170143254,0.11935879572767734
1200,Josef,SCHWAIGER,"N(mu=0.118, sigma=0.392)",0.39184474397288627,0.11751514809786646
5211,Daniel,JUNG,"N(mu=0.116, sigma=0.512)",0.5115410798589881,0.11611245897218501
6795,Andrew,SWANN,"N(mu=0.113, sigma=0.730)",0.730303142003803,0.11305529891541245
2286,Shinichiro,NOMURA,"N(mu=0.112, sigma=0.276)",0.2756761945095791,0.11174679941513291
6972,Martin,HÄUSLER,"N(mu=0.111, sigma=1.011)",1.011230710865137,0.11052868215204435
4584,Igor,GUSAK,"N(mu=0.110, sigma=0.185)",0.18521894468209046,0.10981442131222666
7014,Timo,LAUTENSCHLÄGER,"N(mu=0.101, sigma=0.592)",0.5922174693634229,0.10141233095250445
4795,Jure,BECAN,"N(mu=0.098, sigma=0.233)",0.23290211887184184,0.09769214658505056
1644,Victor,BAUDRAND,"N(mu=0.092, sigma=0.264)",0.2641335808655211,0.09243020945976187
