,firstname,lastname,current,sigma,mu
11468,Erin,MCNEICE,"N(mu=1.938, sigma=0.456)",0.45614010928387166,1.9376343343136568
1753,Margo,HAYES,"N(mu=1.927, sigma=0.265)",0.2647123760935569,1.9272880713102416
6193,Dorothea,KARALUS,"N(mu=1.926, sigma=1.017)",1.0166256703686618,1.926431166625721
1243,Johanna,FÄRBER,"N(mu=1.920, sigma=0.199)",0.19852436263704493,1.9195423890767631
2278,Mei,KOTAKE,"N(mu=1.915, sigma=0.219)",0.21901086291105207,1.9148057466349657
2287,Aika,TAJIMA,"N(mu=1.906, sigma=0.519)",0.5187982782602505,1.9056182750163557
5493,Olga,BEZHKO,"N(mu=1.889, sigma=0.596)",0.596217292018933,1.8887722830046987
5040,Emilie,ABGRALL,"N(mu=1.874, sigma=0.519)",0.5188748153056458,1.8742270856382117
2356,Saki,KIKUCHI,"N(mu=1.868, sigma=0.344)",0.3438905090384583,1.8679174186108212
2251,Yuka,KOBAYASHI,"N(mu=1.865, sigma=0.305)",0.30482213176493556,1.8648080843549293
1181,Lucija,TARKUS,"N(mu=1.862, sigma=0.510)",0.5096982692765276,1.8621482403594285
455,Hélène,JANICOT,"N(mu=1.839, sigma=0.418)",0.4182998342296918,1.8392940646510259
1894,Chauncey,CARROLL,"N(mu=1.832, sigma=1.011)",1.0107733851443825,1.8317804512979121
1202,Barbara,BACHER,"N(mu=1.828, sigma=0.238)",0.2380030924551952,1.8282966036940218
466,Julia,CHANOURDIE,"N(mu=1.825, sigma=0.283)",0.2828716508061472,1.8254487859297468
1164,Urska,REPUSIC,"N(mu=1.824, sigma=0.326)",0.325624446801919,1.8243494565164513
4759,Samantha,BERRY,"N(mu=1.819, sigma=0.465)",0.464646882772061,1.8187888620516792
460,Clementine,KAISER,"N(mu=1.815, sigma=0.244)",0.24372964788201554,1.814631778554964
11524,Aya,SUGAWARA,"N(mu=1.799, sigma=1.003)",1.0026520735217848,1.7990358920133893
1812,Ashima,SHIRAISHI,"N(mu=1.794, sigma=0.363)",0.3631395856631526,1.7937025709032934
928,Laura,ROGORA,"N(mu=1.783, sigma=0.231)",0.231348034365156,1.7833934981224802
4891,Rachel,NILWIK,"N(mu=1.774, sigma=0.727)",0.7266383374474539,1.7735760523707373
3059,Hannah,MIDTBOE,"N(mu=1.751, sigma=0.232)",0.23226997868906032,1.7513076857226781
2343,Nanako,KURA,"N(mu=1.729, sigma=0.224)",0.22389858133378024,1.7293903812307705
693,Emily,PHILLIPS,"N(mu=1.721, sigma=0.289)",0.28887704366943256,1.7207389196217635
5249,Chelsea,RUDE,"N(mu=1.718, sigma=0.734)",0.7339821630451975,1.7180171382799192
11653,Agathe,CALLIET,"N(mu=1.711, sigma=0.509)",0.5094374607393648,1.7109376783312176
6251,Shannon,RUSSELL,"N(mu=1.707, sigma=1.026)",1.0258844618778855,1.7070881160556701
1270,Sandra,LETTNER,"N(mu=1.704, sigma=0.264)",0.26394796830558676,1.7037000029730665
6067,Dana,RIDDLE,"N(mu=1.700, sigma=0.731)",0.7311098160177962,1.7000781964764737
11621,Naïlé,MEIGNAN,"N(mu=1.676, sigma=0.508)",0.5077847747338238,1.6762784509682898
4320,Roxana,WIENAND,"N(mu=1.676, sigma=0.263)",0.26335116370302747,1.6762108465882624
4554,Berta,MARTIN SANCHO,"N(mu=1.673, sigma=1.009)",1.0093051091111427,1.6726435670395794
1718,Michaela,KIERSCH,"N(mu=1.670, sigma=0.595)",0.5945732744116128,1.6696734112473148
5756,Ganna,SAVCHENKO,"N(mu=1.666, sigma=1.024)",1.0240573522062828,1.6664697315199355
598,Clothilde,MORIN,"N(mu=1.663, sigma=0.587)",0.5868464085294232,1.6628161094963971
144,Elena,KRASOVSKAIA,"N(mu=1.662, sigma=0.264)",0.264113659042651,1.6621908455654952
11783,Ryu,NAKAGAWA,"N(mu=1.602, sigma=0.327)",0.3272718115109382,1.602395531777561
5630,Audrey,SEGUY,"N(mu=1.587, sigma=0.468)",0.46793628246919955,1.586768517393259
4832,Chauncenia,COX,"N(mu=1.576, sigma=0.604)",0.6039874864871024,1.576073990025154
3465,Elnaz,REKABI,"N(mu=1.571, sigma=0.252)",0.2516904555311399,1.5705538706819382
3254,Andrea,KÜMIN,"N(mu=1.554, sigma=0.210)",0.20992309943775037,1.5535783809270944
4699,Emilie,VERDIER,"N(mu=1.552, sigma=0.393)",0.39309539411106265,1.5515316262316308
2344,Hinako,FURUKAWA,"N(mu=1.545, sigma=1.013)",1.0134146916686884,1.544842010077398
3354,Afra,HÖNIG,"N(mu=1.542, sigma=0.197)",0.19744457381531064,1.5417254736372519
1714,Sierra,BLAIR-COYLE,"N(mu=1.539, sigma=0.208)",0.20839433580465175,1.5391668587225724
2369,Natsumi,HIRANO,"N(mu=1.536, sigma=0.584)",0.5842028303106711,1.5361720611658334
5044,Mélanie,SON,"N(mu=1.524, sigma=0.519)",0.5186665164701724,1.5236912254517057
526,Charlotte,ANDRE,"N(mu=1.513, sigma=0.417)",0.41726041404783676,1.5130495478517727
457,Nolwen,BERTHIER,"N(mu=1.503, sigma=0.591)",0.5913819385806518,1.5034005814649674
2795,Lilli,KIESGEN,"N(mu=1.496, sigma=0.232)",0.2322664016412669,1.496191594484382
4260,Sofya,YOKOYAMA,"N(mu=1.474, sigma=0.209)",0.20906630921161454,1.4735595944084943
3108,Julia,WINTER,"N(mu=1.472, sigma=0.727)",0.7265352200900459,1.4715681639722384
7443,Charlotte,GARDEN,"N(mu=1.459, sigma=1.008)",1.0082756029933788,1.4587599647269132
2349,Serika,OKAWACHI,"N(mu=1.454, sigma=0.459)",0.45859575439962863,1.4540387379637043
2329,Ayano,SOGA,"N(mu=1.434, sigma=1.012)",1.0115442233947383,1.4338557944558668
1629,Madison,FISCHER,"N(mu=1.433, sigma=0.264)",0.26368489391703576,1.433119245978304
1874,Megan,LYNCH,"N(mu=1.426, sigma=0.590)",0.590108695727812,1.4262681314274581
535,Maëlys,AGRAPART,"N(mu=1.418, sigma=0.327)",0.32685248742180717,1.4176907788894022
4330,Lucia,DÖRFFEL,"N(mu=1.409, sigma=0.264)",0.2643840648548085,1.4091020168535682
1225,Karoline,SINNHUBER,"N(mu=1.384, sigma=0.237)",0.23729780834677683,1.3838247480837584
1706,Sydney,MCNAIR,"N(mu=1.384, sigma=1.043)",1.0428420369243558,1.3836829655890601
6274,Patricia,HOLZMANN,"N(mu=1.378, sigma=0.590)",0.5897307634023825,1.378078194760079
13450,Rebeca,PÉREZ DUATO,"N(mu=1.372, sigma=0.509)",0.5085176987332042,1.372288016084791
4760,Manon,CHAPET,"N(mu=1.370, sigma=0.303)",0.30339526426907115,1.3703995322480687
6275,Victoria,KLEMM,"N(mu=1.370, sigma=0.718)",0.7178129736364018,1.3699875333083635
2297,Misato,NISHIKORI,"N(mu=1.361, sigma=1.013)",1.0133499849039413,1.361369360570542
4961,Alisa,GEL'FER,"N(mu=1.360, sigma=1.043)",1.0433093831514622,1.359520244080572
462,Manon,HILY,"N(mu=1.352, sigma=0.290)",0.2898150545604841,1.3521820727405462
5670,Katy,WHITTAKER,"N(mu=1.349, sigma=0.428)",0.4279850784555333,1.3493397550034736
2843,Karina,MIROSLAW,"N(mu=1.349, sigma=1.006)",1.0060497999332079,1.3485200489078601
1148,Tjasa,SLEMENSEK,"N(mu=1.340, sigma=0.362)",0.36219627552305356,1.339891666752275
1765,Melina,COSTANZA,"N(mu=1.339, sigma=0.588)",0.5875790815775189,1.339295456069168
5426,Anja,HODANN,"N(mu=1.339, sigma=0.512)",0.512417551072426,1.3392228051723765
5851,Franziska,SAURWEIN,"N(mu=1.336, sigma=0.524)",0.5242302511465088,1.3363783043632156
1751,Claire,BUHRFEIND,"N(mu=1.331, sigma=0.346)",0.34577353072391753,1.3310769733835324
13020,Adriene Akiko,CLARK,"N(mu=1.322, sigma=0.420)",0.420181660959842,1.3218667502305657
99,Evgeniya,LAPSHINA,"N(mu=1.312, sigma=0.416)",0.41598798736621273,1.3122179839459345
3109,Johanna,HOLFELD,"N(mu=1.303, sigma=0.326)",0.32623642537053227,1.302663558721544
4764,Manuela,SIGRIST,"N(mu=1.296, sigma=1.013)",1.0129007733378133,1.2961872306809576
1217,Madeleine,EPPENSTEINER,"N(mu=1.294, sigma=0.512)",0.5116537755663751,1.2942087828184747
3856,Primula,TEILMANN AALUND,"N(mu=1.281, sigma=0.999)",0.9986061425758745,1.2807576771686926
6167,Nina,WILLIAMS,"N(mu=1.240, sigma=0.734)",0.7336014300954926,1.2401315522047498
669,Hannah,SLANEY,"N(mu=1.233, sigma=0.313)",0.313257623350129,1.2331127742587307
5733,Maria,AGAFONOVA,"N(mu=1.215, sigma=0.603)",0.6026299285980433,1.2150558182842992
5644,Christina,SCHMID,"N(mu=1.210, sigma=0.517)",0.5169192717278553,1.2103319867247515
6416,Bettina,ASCHAUER,"N(mu=1.209, sigma=1.001)",1.001436923998673,1.2087181980333555
4925,Jessica,FAURE,"N(mu=1.206, sigma=1.013)",1.0125144384281806,1.2061536740888634
6238,Anna,VOLLENWYDER,"N(mu=1.201, sigma=0.329)",0.3287472534263308,1.201140132345486
1792,Lily,CANAVAN,"N(mu=1.193, sigma=0.592)",0.5924432251237562,1.192950320463518
3881,Liv,EGLI,"N(mu=1.184, sigma=0.587)",0.5866336377206095,1.1836695646643607
5988,Eva,PEPIN-HELIE,"N(mu=1.184, sigma=1.046)",1.0461480646592216,1.183548915101301
4830,Francesca,METCALF,"N(mu=1.181, sigma=0.352)",0.35198687299446,1.1809828978897996
1870,Sienna,KOPF,"N(mu=1.165, sigma=0.301)",0.3005679385402349,1.1652757031219236
5877,Erin,FORD-ZIELENIEWSKI,"N(mu=1.163, sigma=1.034)",1.0341025741694163,1.1628653758054313
3009,Yuetong,ZHANG,"N(mu=1.154, sigma=0.272)",0.2719406798292712,1.153797677952344
3179,Francis,GUILLEN,"N(mu=1.153, sigma=1.001)",1.0011030732523634,1.1532714768528958
694,Holly,TOOTHILL,"N(mu=1.153, sigma=0.257)",0.2568506159899399,1.1528414604832888
4735,Kseniia,ALEKSEEVA,"N(mu=1.142, sigma=0.474)",0.47417268141373176,1.1422807917552515
2139,Hung Ying,LEE,"N(mu=1.140, sigma=0.199)",0.19878460281314528,1.1397706222078536
6232,Elsa,PONZO,"N(mu=1.135, sigma=0.601)",0.6005143318367255,1.1346858192595484
87,Irina,KUZMENKO,"N(mu=1.133, sigma=0.344)",0.34384057700556436,1.1332702282002594
49,Evgeniia,MALAMID,"N(mu=1.125, sigma=0.599)",0.5992971671404347,1.1252492006906198
148,Luiza,EMELEVA,"N(mu=1.112, sigma=0.585)",0.5848952062240943,1.1116609545530836
1227,Julia,PINGGERA,"N(mu=1.110, sigma=0.251)",0.2514170337429927,1.1096273900639575
601,Saula,LERONDEL,"N(mu=1.102, sigma=1.008)",1.0081996681049163,1.1017563449725067
471,Camille,FAILLE,"N(mu=1.099, sigma=0.330)",0.3302323797839533,1.0987237097280114
1708,Meagan,MARTIN,"N(mu=1.088, sigma=0.273)",0.27306551710900706,1.0880311371289715
550,Mailys,PIAZZALUNGA,"N(mu=1.087, sigma=0.418)",0.41815200678425923,1.0871880317608336
1824,Maya,MADERE,"N(mu=1.079, sigma=0.264)",0.26379223387899675,1.0787985990849014
2339,Ayari,SAKAMOTO,"N(mu=1.075, sigma=0.425)",0.4248423009775577,1.0745540799103606
2693,Silvia,BARRETT,"N(mu=1.072, sigma=0.999)",0.9988043416998994,1.071899305278351
2864,Ida,KUPS,"N(mu=1.070, sigma=0.456)",0.455522168218556,1.0702455603422563
4293,Natalie,BÄRTSCHI,"N(mu=1.062, sigma=0.214)",0.21446288683695278,1.062380781168738
3578,Vera,ZIJLSTRA,"N(mu=1.057, sigma=0.177)",0.17671493239479444,1.056781481995352
1557,Stacey,WELDON,"N(mu=1.055, sigma=0.319)",0.31851257286100193,1.0554667332006948
6166,Maria Fernanda De Je,RODRIGUEZ,"N(mu=1.030, sigma=1.030)",1.0301469236558907,1.0295533370682237
1210,Christine,SCHRANZ,"N(mu=1.019, sigma=0.424)",0.4238352311932859,1.0193066138990845
1023,Federica,PAPETTI,"N(mu=1.017, sigma=1.003)",1.0029963612709694,1.0170547303418758
2374,Akiko,KAWABATA,"N(mu=1.006, sigma=1.013)",1.0133793547951322,1.0061375704709798
2324,Kokoro,TAKATA,"N(mu=0.973, sigma=0.722)",0.7223316691212401,0.9730188227438594
2520,Flora,FROESE,"N(mu=0.971, sigma=0.714)",0.7138885142368192,0.9713250239940516
4002,Noa,SHIRAN,"N(mu=0.971, sigma=0.390)",0.39002630018809714,0.9709781221209174
6160,Giada,ZAMPA,"N(mu=0.968, sigma=0.721)",0.7207497622438677,0.9682482508574164
1825,Emily,ZIFFER,"N(mu=0.967, sigma=1.019)",1.0188630650923816,0.9671300850778833
676,Eugenie,LEE,"N(mu=0.964, sigma=1.007)",1.0066698507712373,0.9638425142573142
1038,Irina,DAZIANO,"N(mu=0.964, sigma=0.585)",0.5849029248992755,0.9635357334782741
1259,Eva Maria,HAMMELMÜLLER,"N(mu=0.964, sigma=0.585)",0.5854538140776557,0.9635257304602101
3426,Anne-Sophie,KOLLER,"N(mu=0.960, sigma=0.289)",0.28887668307633474,0.9595758125033746
1740,Katherine,LAMB,"N(mu=0.954, sigma=1.002)",1.0015456377733696,0.954489982115042
6310,Miura,HAWKINS,"N(mu=0.937, sigma=0.519)",0.5194291391888463,0.9373197345720538
4768,Marine,DELPIERRE,"N(mu=0.932, sigma=0.432)",0.432077762337701,0.931867666252226
2016,Isabell,ADOLPH,"N(mu=0.930, sigma=1.001)",1.0009705985126234,0.929960177590905
3130,Katherine,CHOONG,"N(mu=0.928, sigma=0.728)",0.7275022014359769,0.9277578583268646
40,Natalia,TITOVA,"N(mu=0.924, sigma=0.753)",0.7533550037912629,0.9238720201448046
1232,Hannah,SCHUBERT,"N(mu=0.921, sigma=0.585)",0.5853134041433266,0.9213127976935419
8961,Elisa,VAN DER WEL,"N(mu=0.915, sigma=0.713)",0.7130540268329979,0.9154051336027563
5199,Tomoko,OGAWA,"N(mu=0.906, sigma=1.052)",1.0522396685473336,0.9063698321998419
11784,Hana,KOIKE,"N(mu=0.891, sigma=0.389)",0.3888272026774533,0.891274978010283
91,Anna,MARGOLINA,"N(mu=0.889, sigma=0.416)",0.41590016266422364,0.8885572369432505
5876,Charlotte,JOUETT-BOSLEY,"N(mu=0.882, sigma=0.750)",0.7495837640612598,0.8820694060040479
1810,Victoria,PERKINS,"N(mu=0.879, sigma=1.012)",1.0118053185596596,0.8791434372071112
5882,Kasia,PIETRAS,"N(mu=0.873, sigma=0.603)",0.603013727365114,0.8729463115720744
5283,Roberta,LONGO,"N(mu=0.872, sigma=0.603)",0.6031119609645758,0.8720726859500207
476,Romane,GRANDCOING,"N(mu=0.855, sigma=0.588)",0.5879550240086652,0.8551877119579472
2043,Seuran,HAN,"N(mu=0.853, sigma=1.031)",1.0311893395166596,0.8532327639352896
859,Andrea,EBNER,"N(mu=0.849, sigma=0.246)",0.2455606070870482,0.849015085107685
853,Alexandra,LADURNER,"N(mu=0.846, sigma=0.422)",0.42241593413180867,0.8459641439734168
2379,Yuno,HARIGAE,"N(mu=0.844, sigma=1.014)",1.0141550231691077,0.8438295367408752
1224,Magdalena,RÖCK,"N(mu=0.841, sigma=1.006)",1.006385499019711,0.8407303276367275
70,Anna,ZAIKINA,"N(mu=0.840, sigma=0.363)",0.3632575709906374,0.839716733211637
4918,Amanda,ROHNER,"N(mu=0.833, sigma=0.740)",0.7403999379024885,0.8331248975838584
12474,Miku,ISHII,"N(mu=0.832, sigma=0.589)",0.5891747933155356,0.8319343753753909
2256,Saari,WATANABE,"N(mu=0.822, sigma=0.465)",0.4651982812550622,0.8221975496852996
6049,Mateja,HOHKRAUT,"N(mu=0.822, sigma=0.392)",0.3920882648523674,0.8217731485364119
1752,Grace,MCKEEHAN,"N(mu=0.797, sigma=0.394)",0.3943705675066834,0.7972264456998815
1360,Silvie,RAJFOVA,"N(mu=0.790, sigma=0.236)",0.235957632365464,0.7904586353817773
1826,Molly,RENNIE,"N(mu=0.785, sigma=0.726)",0.7257589131253729,0.7849293149984706
1218,Stefanie,PICHLER,"N(mu=0.780, sigma=0.600)",0.6001916606053226,0.780037747942503
8887,Helene,WOLF,"N(mu=0.779, sigma=1.002)",1.0017482448904433,0.7789472891792171
643,Tara,HAYES,"N(mu=0.777, sigma=0.289)",0.28941638937103054,0.77702418879093
4301,Michelle,HULLIGER,"N(mu=0.771, sigma=1.000)",1.0004633413146808,0.771273826856255
1249,Laura,STÖCKLER,"N(mu=0.763, sigma=0.459)",0.45870772090790535,0.7629138804688752
4973,Sarah,SCHÜTZENBERGER,"N(mu=0.762, sigma=0.595)",0.5948826162744313,0.7618597812086967
11658,Sabina,VAN ESSEN,"N(mu=0.758, sigma=0.716)",0.716134469845473,0.7578148909947559
1266,Mattea,PÖTZI,"N(mu=0.758, sigma=0.461)",0.4606930446298926,0.7576206969753646
2258,Asaki,HAGIWARA,"N(mu=0.756, sigma=0.287)",0.2868053319349669,0.756190303464364
6006,Tyler,YOUNGWERTH,"N(mu=0.752, sigma=0.607)",0.6068473662014886,0.7524505443598104
2326,Momoka,KANEKO,"N(mu=0.748, sigma=0.456)",0.45631730806562765,0.748435677579755
3627,Wei Sze Felicia,LIM,"N(mu=0.744, sigma=1.042)",1.041632600610898,0.7436686934909925
2340,Saeko,SUGIMURA,"N(mu=0.736, sigma=0.462)",0.46239382280295144,0.7360324503494692
862,Annalisa,DE MARCO,"N(mu=0.725, sigma=0.314)",0.31432085999762105,0.7253581064949591
5962,Megumi,TAKAHASHI,"N(mu=0.722, sigma=1.057)",1.0569606304748507,0.7217445210825598
6050,Atori,YASUDA,"N(mu=0.719, sigma=0.371)",0.3707242081526621,0.7189932043216475
3632,Vanessa Si Yinn,TENG,"N(mu=0.717, sigma=0.368)",0.36751882404308994,0.7166660322092254
3110,Denise,BERTRAM,"N(mu=0.716, sigma=0.721)",0.7205315601788377,0.7164605364617593
1769,Lisa,CHULICH,"N(mu=0.703, sigma=0.252)",0.25209365225989944,0.7034788954707993
1400,Eliska,ADAMOVSKA,"N(mu=0.700, sigma=0.327)",0.32745677286684044,0.6996352938117394
3161,Valentina,AGUADO,"N(mu=0.686, sigma=0.236)",0.23574553869093529,0.6863294970952643
481,Margaux,PUCHEUX,"N(mu=0.681, sigma=0.468)",0.4683330001730588,0.6810572200344824
1914,Quinn,MASON,"N(mu=0.681, sigma=0.389)",0.38925557767876445,0.6805988755738316
4892,Marianne,VERHAGE,"N(mu=0.676, sigma=0.741)",0.7406334994093351,0.6764172493696953
3265,Harini,HARINI,"N(mu=0.670, sigma=1.035)",1.0347855523779783,0.6700064959977364
118,Iuliia,PANTELEEVA,"N(mu=0.659, sigma=0.290)",0.2901781264333252,0.6591727179713859
4831,Audrey,GAWRYCH,"N(mu=0.654, sigma=0.613)",0.6126593039918735,0.6538163470539149
6194,Friederike,PETRI,"N(mu=0.654, sigma=0.366)",0.3661697687008747,0.6535111038339947
6114,Isabell,LEINER,"N(mu=0.650, sigma=0.463)",0.462556967461175,0.6496348690380666
5608,Ludivine,HARMAND,"N(mu=0.634, sigma=0.728)",0.7278788287438219,0.6336357329668071
4765,Malin,HOLMBERG,"N(mu=0.627, sigma=1.019)",1.0187121371907248,0.6270782151677737
742,Louise,FLOCKHART,"N(mu=0.626, sigma=1.005)",1.0048720126241908,0.6259125383635492
13661,Evangelina,BRIGGS,"N(mu=0.609, sigma=0.512)",0.5118364380989234,0.6091549146563328
1375,Petra,RUZICKOVA,"N(mu=0.603, sigma=0.234)",0.2337155880291368,0.602669890061902
4857,Olga,MOROZKINA,"N(mu=0.595, sigma=0.758)",0.7583711892085104,0.5952979397188309
2393,Akane,KINOSHITA,"N(mu=0.581, sigma=1.010)",1.0099974791366009,0.580879188585629
6084,Eva,CARRO FERNÁNDEZ,"N(mu=0.575, sigma=0.598)",0.5976460113768604,0.574936521471001
12947,Lucy,GARLICK,"N(mu=0.567, sigma=1.005)",1.0050985002613217,0.5673705782266003
4018,Maya,DREAMER,"N(mu=0.566, sigma=0.364)",0.3635578017819517,0.5664691415786345
3887,Tabea,SCHWAB,"N(mu=0.565, sigma=0.269)",0.26869785630225407,0.5653831454188821
11740,Sandra,HOPFENSITZ,"N(mu=0.565, sigma=0.461)",0.4613990530534784,0.5652512049377977
3203,Jara,SPÄTE,"N(mu=0.565, sigma=0.329)",0.3294827756471669,0.5647863972131462
3614,Pleun,FRANK,"N(mu=0.546, sigma=0.717)",0.7170781963443112,0.546098293326376
6048,Karolina,NEVELIKOVA,"N(mu=0.539, sigma=0.370)",0.37043334409159634,0.5389941742332666
5678,Emeline,THOMAS,"N(mu=0.537, sigma=0.735)",0.7346530200797051,0.5373909670975354
5842,Katarina,FICKULIAKOVA,"N(mu=0.536, sigma=1.020)",1.0202105596025406,0.5358848892843879
5012,Andrea Brigitta,SZEKELY,"N(mu=0.531, sigma=0.473)",0.4730914161977216,0.5311562026666323
7444,Minna,ALMQVIST,"N(mu=0.524, sigma=1.009)",1.0091964709977654,0.524409512088553
642,Molly,THOMPSON-SMITH,"N(mu=0.522, sigma=0.291)",0.29081245300563385,0.5216029608282993
6156,Eevi,JAAKKOLA ,"N(mu=0.515, sigma=0.423)",0.42280510753907397,0.5150451758420884
1439,Eliska,BULENOVA,"N(mu=0.513, sigma=0.514)",0.5137704382162729,0.5131545279957312
13556,Gayeong,OH,"N(mu=0.507, sigma=0.513)",0.5126926464718495,0.5070288570205473
3622,Lisa,KLEM,"N(mu=0.505, sigma=0.586)",0.5855735080830773,0.5051450268827945
7164,Hongchun,XIANG,"N(mu=0.501, sigma=0.510)",0.5098928364312119,0.5009345021402838
5931,Yulia,TROEPOLSKAYA,"N(mu=0.488, sigma=1.067)",1.0674421263098923,0.48785951520665005
12358,Iziar,MARTÍNEZ ALMENDROS,"N(mu=0.487, sigma=0.511)",0.5111793022581652,0.48706738427505436
2325,Homare,TODA,"N(mu=0.485, sigma=0.724)",0.7243644112000605,0.4854029872581388
3357,Tamara,ULZHABAYEVA,"N(mu=0.484, sigma=0.285)",0.2853288554910941,0.48396281441830197
3891,Luna,FRIEDRICH,"N(mu=0.453, sigma=0.714)",0.7140972000596152,0.4526883481227245
6034,Andrea,FICHTNER,"N(mu=0.443, sigma=1.013)",1.012643910025376,0.44297743605955475
1895,Alexis,MASCARENAS,"N(mu=0.441, sigma=1.016)",1.015611479888009,0.44061747044694616
2019,Romy,FUCHS,"N(mu=0.439, sigma=0.456)",0.45569868231530647,0.4385316690827415
3078,Mie (marie Therese),KASTET,"N(mu=0.434, sigma=0.419)",0.4191756787803007,0.43358893142895705
1568,Elise,SETHNA,"N(mu=0.433, sigma=0.257)",0.2569278457368633,0.43275979045956264
991,Miriam,FOGU,"N(mu=0.428, sigma=0.457)",0.4571729498568099,0.4275473019222453
11827,Emily,HERDIC,"N(mu=0.427, sigma=0.723)",0.7228403945536638,0.4270227326051804
1724,Delaney,MILLER,"N(mu=0.426, sigma=0.423)",0.4225207564345692,0.42634366095068704
3584,Mirthe,VAN LIERE,"N(mu=0.425, sigma=0.516)",0.5160363767669873,0.4246930560137687
1590,Eva,THOMPSON,"N(mu=0.419, sigma=0.733)",0.7334364724189737,0.4189222440652623
4927,Soho,LANGBEHN,"N(mu=0.419, sigma=0.787)",0.7870644007633673,0.4188853198959927
4552,Zuzana,CINTALOVA,"N(mu=0.414, sigma=0.603)",0.6034516083583653,0.4136320954274276
6148,Jana,MÜLLER,"N(mu=0.410, sigma=0.465)",0.46453540875467547,0.4098564453662528
2081,Gayeon,CHO,"N(mu=0.400, sigma=1.010)",1.010221298282861,0.3998066113469861
11790,Mira,CAPICCHIONI,"N(mu=0.392, sigma=1.017)",1.0166517563038433,0.3924506081935634
4772,Elena,CHIAPPA,"N(mu=0.390, sigma=0.474)",0.47438724458053183,0.39046172498102577
653,Jennifer,WOOD,"N(mu=0.390, sigma=0.219)",0.21885433304634092,0.39018507792246143
4762,Magali,HAYEN,"N(mu=0.389, sigma=0.282)",0.2820860447945562,0.38923124366756195
3068,Sunniva Eik,HAAVE,"N(mu=0.381, sigma=0.289)",0.2887627281791337,0.38061552244274854
1917,Mia,BAWENDI,"N(mu=0.368, sigma=1.019)",1.0190824936166898,0.36843845986000917
3042,Vana,PICCINI,"N(mu=0.364, sigma=0.726)",0.7262900056312224,0.3637632788210921
4833,Amanda,BEREZOWSKI,"N(mu=0.360, sigma=1.056)",1.0556451099571103,0.3600940591057194
3524,Mahya,DARABIAN,"N(mu=0.351, sigma=0.717)",0.716831091202016,0.3514332072350546
4763,Diane,MERRICK,"N(mu=0.347, sigma=0.192)",0.19232182599950337,0.3465346095545438
910,Giulia,MEDICI,"N(mu=0.346, sigma=0.263)",0.2632165042929097,0.3462678944982276
1579,Allison,VEST,"N(mu=0.344, sigma=0.254)",0.25376810916515286,0.3442224269113149
5852,Miriam,PUTZ,"N(mu=0.332, sigma=1.022)",1.0218756632457533,0.3321912480595998
1619,Bronwen,KARNIS,"N(mu=0.332, sigma=0.457)",0.4569202786052242,0.3316220049478205
479,Anouck,JAUBERT,"N(mu=0.330, sigma=0.329)",0.3285828443337796,0.329527612604088
5878,Kate,MCGINNIS,"N(mu=0.329, sigma=0.761)",0.7614640370076778,0.3291402757969778
3468,Negar,VARSHOCHI,"N(mu=0.319, sigma=1.012)",1.0117558294012787,0.3193618309726616
12649,Barbara,WÓJCIK,"N(mu=0.317, sigma=1.002)",1.0023568159682756,0.31743683799256134
863,Anna,BORELLA,"N(mu=0.314, sigma=0.391)",0.39089000893521697,0.31426245329839536
6075,Gill,PEET,"N(mu=0.312, sigma=0.357)",0.35727040220297956,0.31248582265246244
5853,Natalie,SAILER,"N(mu=0.312, sigma=0.531)",0.5306993290739189,0.3117642447644989
802,Rut,CASAS MUR,"N(mu=0.309, sigma=0.716)",0.7155654987064668,0.3086753359086347
1961,Thea,WULFF,"N(mu=0.308, sigma=0.592)",0.5917795638678405,0.3083909776306575
4769,Morgane,AVELINE,"N(mu=0.303, sigma=0.284)",0.2844788382608031,0.30345720043456387
2002,Genevieve,DENNIS,"N(mu=0.297, sigma=0.727)",0.7270158303019478,0.29669601924100275
5545,Lea,DESLANDES,"N(mu=0.295, sigma=1.052)",1.0518386487409195,0.294876459562298
2850,Katarzyna,EKWINSKA,"N(mu=0.291, sigma=0.295)",0.29490510707418083,0.2909480729844082
4738,Sara,MORANDI,"N(mu=0.283, sigma=1.034)",1.0342091390088606,0.2832266145530067
841,Aida,TORRES ILLAMOLA,"N(mu=0.277, sigma=0.301)",0.30125093090759547,0.2767362942925951
456,Mathilde,BECERRA,"N(mu=0.270, sigma=0.525)",0.5248912638278133,0.26960677389578247
5723,Evren,KARADAĞ,"N(mu=0.245, sigma=1.012)",1.0121851209639163,0.24524971638608514
5881,Sheena,OSBORNE,"N(mu=0.238, sigma=1.049)",1.0490659085614076,0.23825613966028272
3198,Anouk,PIOLA,"N(mu=0.232, sigma=0.392)",0.3924580097685241,0.23162220024171531
1757,Claire,BRESNAN,"N(mu=0.225, sigma=0.469)",0.4688857869293612,0.22476307187611738
2018,Leonie,LOCHNER,"N(mu=0.224, sigma=0.273)",0.2734280894149686,0.22392171564033503
3580,Nikki,VAN BERGEN,"N(mu=0.215, sigma=0.424)",0.42409428831941104,0.21519337176292194
2941,Di,NIU,"N(mu=0.201, sigma=0.347)",0.3467377484530534,0.20080844899283704
2771,Vanda,MICHALKOVA,"N(mu=0.196, sigma=0.369)",0.3689438632801493,0.19618226284457557
4036,Emilie,PUPKO,"N(mu=0.170, sigma=0.720)",0.7197177084167976,0.16970090334062415
